user_id,timestamp,funnel_stage,lifecycle_segment
USR_1424,2025-01-22 00:00:00,onboarding_start,new
USR_1286,2025-01-27 00:00:00,onboarding_start,active
USR_1648,2025-03-24 00:00:00,onboarding_complete,new
USR_1186,2025-02-09 00:00:00,feature_usage,active
USR_1259,2025-01-15 00:00:00,feature_usage,at-risk
USR_1328,2025-02-04 00:00:00,onboarding_start,active
USR_1588,2025-01-19 00:00:00,onboarding_start,active
USR_1761,2025-02-27 00:00:00,onboarding_complete,at-risk
USR_1242,2025-02-09 00:00:00,onboarding_start,at-risk
USR_1321,2025-01-25 00:00:00,onboarding_complete,at-risk
USR_1138,2025-02-05 00:00:00,pricing_view,active
USR_1250,2025-01-07 00:00:00,onboarding_start,at-risk
USR_1415,2025-01-26 00:00:00,onboarding_complete,active
USR_1380,2025-01-12 00:00:00,onboarding_complete,new
USR_1397,2025-03-05 00:00:00,pricing_view,active
USR_1499,2025-02-08 00:00:00,pricing_view,active
USR_1481,2025-03-29 00:00:00,onboarding_complete,active
USR_1140,2025-03-12 00:00:00,pricing_view,at-risk
USR_1662,2025-02-23 00:00:00,onboarding_start,active
USR_1768,2025-01-14 00:00:00,onboarding_start,active
USR_1064,2025-03-10 00:00:00,pricing_view,at-risk
USR_1308,2025-02-26 00:00:00,onboarding_start,new
USR_1494,2025-01-13 00:00:00,pricing_view,new
USR_1201,2025-01-31 00:00:00,onboarding_start,active
USR_1559,2025-01-18 00:00:00,onboarding_complete,at-risk
USR_1778,2025-03-03 00:00:00,onboarding_start,new
USR_1073,2025-01-24 00:00:00,onboarding_complete,at-risk
USR_1692,2025-01-29 00:00:00,onboarding_complete,churned
USR_1125,2025-01-17 00:00:00,onboarding_complete,active
USR_1693,2025-03-26 00:00:00,pricing_view,active
USR_1640,2025-03-20 00:00:00,payment_success,at-risk
USR_1549,2025-02-02 00:00:00,onboarding_start,active
USR_1718,2025-03-19 00:00:00,onboarding_start,churned
USR_1466,2025-02-25 00:00:00,feature_usage,new
USR_1307,2025-02-19 00:00:00,onboarding_complete,new
USR_1655,2025-03-20 00:00:00,pricing_view,at-risk
USR_1799,2025-02-12 00:00:00,onboarding_start,at-risk
USR_1418,2025-03-10 00:00:00,onboarding_complete,active
USR_1122,2025-02-27 00:00:00,onboarding_start,at-risk
USR_1432,2025-02-05 00:00:00,feature_usage,new
USR_1114,2025-02-01 00:00:00,pricing_view,at-risk
USR_1502,2025-02-01 00:00:00,payment_success,at-risk
USR_1631,2025-02-07 00:00:00,feature_usage,at-risk
USR_1065,2025-02-20 00:00:00,pricing_view,active
USR_1200,2025-02-18 00:00:00,pricing_view,active
USR_1132,2025-02-11 00:00:00,payment_success,at-risk
USR_1010,2025-03-14 00:00:00,pricing_view,active
USR_1213,2025-02-09 00:00:00,onboarding_start,at-risk
USR_1326,2025-03-12 00:00:00,pricing_view,new
USR_1107,2025-01-24 00:00:00,pricing_view,churned
USR_1294,2025-03-09 00:00:00,pricing_view,active
USR_1573,2025-03-22 00:00:00,onboarding_complete,active
USR_1330,2025-02-12 00:00:00,onboarding_start,active
USR_1027,2025-03-21 00:00:00,onboarding_complete,at-risk
USR_1552,2025-01-29 00:00:00,onboarding_start,active
USR_1050,2025-02-14 00:00:00,pricing_view,churned
USR_1137,2025-01-07 00:00:00,feature_usage,active
USR_1332,2025-02-15 00:00:00,pricing_view,new
USR_1731,2025-03-02 00:00:00,onboarding_start,active
USR_1588,2025-03-07 00:00:00,feature_usage,new
USR_1370,2025-03-19 00:00:00,feature_usage,active
USR_1687,2025-03-24 00:00:00,onboarding_complete,active
USR_1664,2025-03-09 00:00:00,onboarding_start,active
USR_1446,2025-02-11 00:00:00,onboarding_start,active
USR_1473,2025-02-25 00:00:00,onboarding_complete,churned
USR_1031,2025-02-18 00:00:00,onboarding_start,active
USR_1662,2025-02-16 00:00:00,onboarding_complete,active
USR_1065,2025-01-05 00:00:00,onboarding_start,at-risk
USR_1327,2025-03-14 00:00:00,onboarding_start,new
USR_1783,2025-03-26 00:00:00,payment_success,active
USR_1381,2025-01-22 00:00:00,pricing_view,active
USR_1471,2025-03-01 00:00:00,payment_success,active
USR_1161,2025-02-14 00:00:00,feature_usage,churned
USR_1142,2025-03-01 00:00:00,onboarding_start,new
USR_1735,2025-02-21 00:00:00,pricing_view,churned
USR_1296,2025-02-26 00:00:00,payment_success,active
USR_1551,2025-03-26 00:00:00,payment_success,at-risk
USR_1487,2025-01-19 00:00:00,pricing_view,active
USR_1409,2025-01-19 00:00:00,onboarding_complete,active
USR_1655,2025-03-12 00:00:00,onboarding_start,new
USR_1130,2025-01-25 00:00:00,pricing_view,churned
USR_1390,2025-01-07 00:00:00,onboarding_start,churned
USR_1366,2025-02-18 00:00:00,pricing_view,new
USR_1113,2025-02-21 00:00:00,onboarding_complete,new
USR_1736,2025-03-16 00:00:00,onboarding_complete,churned
USR_1627,2025-03-26 00:00:00,payment_success,churned
USR_1778,2025-02-13 00:00:00,onboarding_start,active
USR_1373,2025-03-02 00:00:00,onboarding_complete,active
USR_1778,2025-01-11 00:00:00,pricing_view,active
USR_1784,2025-02-17 00:00:00,pricing_view,at-risk
USR_1330,2025-03-18 00:00:00,onboarding_complete,active
USR_1548,2025-01-30 00:00:00,onboarding_start,active
USR_1134,2025-01-14 00:00:00,onboarding_complete,at-risk
USR_1719,2025-02-15 00:00:00,pricing_view,new
USR_1578,2025-01-04 00:00:00,feature_usage,churned
USR_1776,2025-03-04 00:00:00,feature_usage,active
USR_1043,2025-02-17 00:00:00,onboarding_start,active
USR_1151,2025-03-26 00:00:00,payment_success,at-risk
USR_1360,2025-03-05 00:00:00,onboarding_complete,new
USR_1395,2025-02-04 00:00:00,feature_usage,at-risk
USR_1773,2025-03-06 00:00:00,onboarding_start,churned
USR_1451,2025-01-29 00:00:00,payment_success,active
USR_1149,2025-01-08 00:00:00,onboarding_start,new
USR_1401,2025-01-18 00:00:00,onboarding_complete,new
USR_1138,2025-03-27 00:00:00,payment_success,new
USR_1269,2025-02-26 00:00:00,onboarding_complete,new
USR_1643,2025-01-11 00:00:00,feature_usage,at-risk
USR_1603,2025-01-11 00:00:00,onboarding_complete,at-risk
USR_1442,2025-01-21 00:00:00,onboarding_complete,new
USR_1098,2025-03-25 00:00:00,payment_success,new
USR_1400,2025-02-28 00:00:00,onboarding_complete,active
USR_1278,2025-03-11 00:00:00,feature_usage,active
USR_1367,2025-03-16 00:00:00,pricing_view,active
USR_1499,2025-02-21 00:00:00,feature_usage,active
USR_1139,2025-01-13 00:00:00,pricing_view,active
USR_1162,2025-03-01 00:00:00,pricing_view,new
USR_1754,2025-03-02 00:00:00,onboarding_start,new
USR_1488,2025-02-28 00:00:00,pricing_view,new
USR_1799,2025-02-07 00:00:00,pricing_view,new
USR_1652,2025-03-26 00:00:00,pricing_view,new
USR_1550,2025-01-23 00:00:00,onboarding_complete,active
USR_1141,2025-01-17 00:00:00,onboarding_complete,at-risk
USR_1289,2025-02-20 00:00:00,pricing_view,at-risk
USR_1199,2025-01-21 00:00:00,feature_usage,active
USR_1591,2025-01-30 00:00:00,onboarding_complete,active
USR_1712,2025-01-22 00:00:00,onboarding_start,at-risk
USR_1292,2025-03-19 00:00:00,pricing_view,active
USR_1491,2025-01-15 00:00:00,feature_usage,at-risk
USR_1320,2025-02-13 00:00:00,onboarding_start,active
USR_1745,2025-03-15 00:00:00,onboarding_start,active
USR_1773,2025-03-24 00:00:00,onboarding_complete,active
USR_1539,2025-03-09 00:00:00,pricing_view,new
USR_1463,2025-02-14 00:00:00,onboarding_start,at-risk
USR_1384,2025-02-08 00:00:00,onboarding_complete,new
USR_1768,2025-03-16 00:00:00,onboarding_start,at-risk
USR_1198,2025-01-23 00:00:00,onboarding_start,at-risk
USR_1410,2025-02-25 00:00:00,onboarding_complete,at-risk
USR_1786,2025-03-03 00:00:00,payment_success,active
USR_1132,2025-03-13 00:00:00,onboarding_start,active
USR_1262,2025-02-19 00:00:00,feature_usage,new
USR_1587,2025-03-15 00:00:00,onboarding_complete,active
USR_1605,2025-03-10 00:00:00,pricing_view,active
USR_1531,2025-03-16 00:00:00,onboarding_start,new
USR_1573,2025-02-14 00:00:00,onboarding_complete,active
USR_1673,2025-03-29 00:00:00,onboarding_start,churned
USR_1031,2025-03-16 00:00:00,onboarding_start,active
USR_1190,2025-01-29 00:00:00,onboarding_start,active
USR_1271,2025-01-25 00:00:00,feature_usage,at-risk
USR_1664,2025-01-23 00:00:00,feature_usage,churned
USR_1244,2025-02-03 00:00:00,onboarding_start,new
USR_1449,2025-02-26 00:00:00,onboarding_complete,new
USR_1135,2025-01-18 00:00:00,onboarding_start,active
USR_1748,2025-01-16 00:00:00,payment_success,active
USR_1043,2025-01-08 00:00:00,feature_usage,churned
USR_1786,2025-03-05 00:00:00,feature_usage,active
USR_1157,2025-02-25 00:00:00,onboarding_complete,active
USR_1325,2025-03-02 00:00:00,pricing_view,at-risk
USR_1332,2025-02-16 00:00:00,pricing_view,new
USR_1218,2025-02-21 00:00:00,onboarding_complete,churned
USR_1140,2025-03-19 00:00:00,feature_usage,new
USR_1109,2025-02-21 00:00:00,payment_success,at-risk
USR_1318,2025-03-12 00:00:00,pricing_view,churned
USR_1504,2025-01-28 00:00:00,pricing_view,at-risk
USR_1435,2025-01-04 00:00:00,feature_usage,churned
USR_1164,2025-01-24 00:00:00,onboarding_start,active
USR_1460,2025-01-10 00:00:00,onboarding_complete,active
USR_1570,2025-01-09 00:00:00,onboarding_complete,active
USR_1278,2025-01-30 00:00:00,onboarding_start,at-risk
USR_1298,2025-03-14 00:00:00,onboarding_start,active
USR_1086,2025-01-31 00:00:00,feature_usage,at-risk
USR_1495,2025-01-28 00:00:00,onboarding_start,active
USR_1262,2025-02-06 00:00:00,onboarding_start,active
USR_1727,2025-01-14 00:00:00,onboarding_start,new
USR_1699,2025-01-13 00:00:00,onboarding_complete,active
USR_1783,2025-02-19 00:00:00,onboarding_start,active
USR_1347,2025-03-01 00:00:00,payment_success,at-risk
USR_1560,2025-02-05 00:00:00,onboarding_start,active
USR_1375,2025-03-31 00:00:00,feature_usage,active
USR_1176,2025-01-02 00:00:00,pricing_view,active
USR_1477,2025-01-30 00:00:00,onboarding_complete,at-risk
USR_1186,2025-03-07 00:00:00,onboarding_start,active
USR_1272,2025-02-21 00:00:00,onboarding_start,active
USR_1224,2025-02-23 00:00:00,feature_usage,active
USR_1194,2025-02-28 00:00:00,onboarding_complete,at-risk
USR_1498,2025-03-05 00:00:00,pricing_view,new
USR_1533,2025-02-23 00:00:00,pricing_view,active
USR_1230,2025-02-10 00:00:00,payment_success,active
USR_1679,2025-01-22 00:00:00,onboarding_start,new
USR_1009,2025-01-18 00:00:00,onboarding_start,churned
USR_1582,2025-01-30 00:00:00,onboarding_start,active
USR_1720,2025-01-21 00:00:00,onboarding_start,new
USR_1416,2025-02-09 00:00:00,pricing_view,new
USR_1510,2025-03-15 00:00:00,pricing_view,new
USR_1119,2025-01-25 00:00:00,onboarding_start,active
USR_1392,2025-01-15 00:00:00,onboarding_complete,at-risk
USR_1219,2025-03-12 00:00:00,onboarding_start,churned
USR_1638,2025-02-01 00:00:00,pricing_view,active
USR_1351,2025-03-24 00:00:00,onboarding_start,active
USR_1529,2025-01-13 00:00:00,onboarding_start,active
USR_1059,2025-03-27 00:00:00,onboarding_start,active
USR_1167,2025-03-05 00:00:00,payment_success,active
USR_1707,2025-01-30 00:00:00,onboarding_complete,new
USR_1334,2025-03-12 00:00:00,pricing_view,active
USR_1417,2025-03-25 00:00:00,onboarding_start,at-risk
USR_1319,2025-03-25 00:00:00,pricing_view,active
USR_1215,2025-02-06 00:00:00,onboarding_start,active
USR_1276,2025-03-02 00:00:00,feature_usage,active
USR_1477,2025-03-21 00:00:00,onboarding_complete,active
USR_1141,2025-03-19 00:00:00,onboarding_start,new
USR_1669,2025-01-18 00:00:00,pricing_view,at-risk
USR_1594,2025-01-16 00:00:00,pricing_view,active
USR_1270,2025-03-05 00:00:00,onboarding_start,active
USR_1373,2025-01-20 00:00:00,feature_usage,new
USR_1381,2025-03-10 00:00:00,onboarding_complete,active
USR_1163,2025-03-09 00:00:00,payment_success,active
USR_1596,2025-01-06 00:00:00,pricing_view,at-risk
USR_1594,2025-03-17 00:00:00,onboarding_complete,active
USR_1439,2025-01-15 00:00:00,feature_usage,active
USR_1708,2025-03-10 00:00:00,onboarding_complete,at-risk
USR_1160,2025-02-12 00:00:00,payment_success,active
USR_1742,2025-01-17 00:00:00,onboarding_start,new
USR_1729,2025-01-28 00:00:00,onboarding_complete,active
USR_1484,2025-01-13 00:00:00,pricing_view,at-risk
USR_1662,2025-03-27 00:00:00,onboarding_start,churned
USR_1480,2025-03-17 00:00:00,onboarding_start,active
USR_1151,2025-01-07 00:00:00,onboarding_complete,active
USR_1642,2025-01-28 00:00:00,onboarding_start,active
USR_1677,2025-02-04 00:00:00,onboarding_start,at-risk
USR_1481,2025-01-24 00:00:00,onboarding_start,at-risk
USR_1015,2025-01-13 00:00:00,feature_usage,active
USR_1598,2025-03-19 00:00:00,onboarding_complete,active
USR_1213,2025-02-26 00:00:00,feature_usage,at-risk
USR_1114,2025-01-19 00:00:00,feature_usage,active
USR_1142,2025-01-24 00:00:00,onboarding_complete,at-risk
USR_1534,2025-02-02 00:00:00,pricing_view,active
USR_1412,2025-01-31 00:00:00,onboarding_start,at-risk
USR_1773,2025-02-21 00:00:00,feature_usage,active
USR_1733,2025-03-09 00:00:00,onboarding_complete,active
USR_1264,2025-03-10 00:00:00,feature_usage,new
USR_1195,2025-03-15 00:00:00,pricing_view,at-risk
USR_1263,2025-02-18 00:00:00,onboarding_complete,at-risk
USR_1490,2025-01-19 00:00:00,onboarding_complete,new
USR_1272,2025-02-11 00:00:00,pricing_view,at-risk
USR_1468,2025-03-30 00:00:00,onboarding_start,active
USR_1403,2025-02-12 00:00:00,onboarding_complete,at-risk
USR_1754,2025-01-21 00:00:00,onboarding_start,at-risk
USR_1263,2025-03-09 00:00:00,onboarding_start,active
USR_1191,2025-01-02 00:00:00,onboarding_complete,new
USR_1114,2025-01-07 00:00:00,onboarding_start,active
USR_1273,2025-03-29 00:00:00,pricing_view,new
USR_1457,2025-03-14 00:00:00,onboarding_start,churned
USR_1195,2025-01-28 00:00:00,onboarding_start,active
USR_1493,2025-02-24 00:00:00,onboarding_start,active
USR_1033,2025-03-29 00:00:00,feature_usage,new
USR_1552,2025-01-25 00:00:00,onboarding_complete,active
USR_1509,2025-01-18 00:00:00,onboarding_complete,new
USR_1366,2025-01-18 00:00:00,onboarding_start,active
USR_1629,2025-01-26 00:00:00,onboarding_complete,active
USR_1782,2025-02-01 00:00:00,feature_usage,at-risk
USR_1198,2025-03-27 00:00:00,onboarding_complete,new
USR_1546,2025-01-26 00:00:00,payment_success,active
USR_1284,2025-03-07 00:00:00,onboarding_start,active
USR_1112,2025-01-06 00:00:00,onboarding_complete,new
USR_1720,2025-03-08 00:00:00,onboarding_complete,active
USR_1284,2025-03-01 00:00:00,onboarding_complete,at-risk
USR_1457,2025-01-09 00:00:00,onboarding_complete,active
USR_1357,2025-03-16 00:00:00,onboarding_complete,active
USR_1767,2025-02-21 00:00:00,pricing_view,active
USR_1102,2025-02-02 00:00:00,onboarding_start,active
USR_1135,2025-02-15 00:00:00,feature_usage,new
USR_1105,2025-03-12 00:00:00,onboarding_start,new
USR_1223,2025-03-16 00:00:00,onboarding_start,at-risk
USR_1481,2025-03-02 00:00:00,feature_usage,at-risk
USR_1303,2025-01-08 00:00:00,feature_usage,at-risk
USR_1165,2025-01-18 00:00:00,onboarding_complete,new
USR_1168,2025-03-20 00:00:00,pricing_view,active
USR_1498,2025-03-17 00:00:00,onboarding_complete,active
USR_1784,2025-02-24 00:00:00,onboarding_start,active
USR_1670,2025-03-03 00:00:00,onboarding_complete,active
USR_1556,2025-01-18 00:00:00,onboarding_complete,at-risk
USR_1498,2025-03-09 00:00:00,payment_success,active
USR_1242,2025-02-05 00:00:00,onboarding_complete,at-risk
USR_1639,2025-01-07 00:00:00,feature_usage,new
USR_1314,2025-02-17 00:00:00,pricing_view,active
USR_1223,2025-03-29 00:00:00,onboarding_start,active
USR_1646,2025-02-27 00:00:00,onboarding_start,active
USR_1422,2025-01-18 00:00:00,onboarding_start,active
USR_1382,2025-01-21 00:00:00,onboarding_start,active
USR_1789,2025-02-26 00:00:00,onboarding_complete,at-risk
USR_1547,2025-03-28 00:00:00,onboarding_complete,active
USR_1067,2025-02-19 00:00:00,onboarding_complete,new
USR_1442,2025-02-05 00:00:00,onboarding_complete,at-risk
USR_1194,2025-03-30 00:00:00,onboarding_start,churned
USR_1240,2025-01-26 00:00:00,onboarding_complete,active
USR_1030,2025-02-05 00:00:00,onboarding_start,at-risk
USR_1555,2025-03-03 00:00:00,onboarding_complete,churned
USR_1601,2025-01-24 00:00:00,feature_usage,new
USR_1589,2025-03-27 00:00:00,onboarding_start,active
USR_1374,2025-02-04 00:00:00,onboarding_complete,active
USR_1787,2025-03-25 00:00:00,feature_usage,churned
USR_1332,2025-03-11 00:00:00,onboarding_complete,new
USR_1684,2025-02-20 00:00:00,onboarding_complete,active
USR_1462,2025-01-15 00:00:00,onboarding_start,new
USR_1499,2025-03-31 00:00:00,feature_usage,active
USR_1179,2025-01-16 00:00:00,onboarding_start,active
USR_1588,2025-02-22 00:00:00,feature_usage,active
USR_1654,2025-02-28 00:00:00,feature_usage,active
USR_1558,2025-01-05 00:00:00,payment_success,active
USR_1393,2025-03-21 00:00:00,pricing_view,active
USR_1781,2025-03-27 00:00:00,pricing_view,at-risk
USR_1357,2025-02-11 00:00:00,onboarding_complete,churned
USR_1138,2025-02-23 00:00:00,onboarding_start,at-risk
USR_1784,2025-01-28 00:00:00,onboarding_start,active
USR_1456,2025-01-10 00:00:00,onboarding_start,active
USR_1476,2025-02-12 00:00:00,onboarding_complete,active
USR_1445,2025-01-01 00:00:00,onboarding_complete,active
USR_1248,2025-03-14 00:00:00,onboarding_start,active
USR_1437,2025-01-04 00:00:00,feature_usage,at-risk
USR_1654,2025-02-05 00:00:00,feature_usage,active
USR_1622,2025-02-16 00:00:00,payment_success,active
USR_1216,2025-02-10 00:00:00,onboarding_complete,active
USR_1239,2025-02-27 00:00:00,payment_success,new
USR_1156,2025-01-16 00:00:00,onboarding_start,active
USR_1464,2025-01-04 00:00:00,payment_success,new
USR_1672,2025-03-19 00:00:00,pricing_view,active
USR_1518,2025-02-05 00:00:00,onboarding_complete,active
USR_1722,2025-01-18 00:00:00,feature_usage,new
USR_1101,2025-01-12 00:00:00,feature_usage,active
USR_1536,2025-03-22 00:00:00,onboarding_start,churned
USR_1005,2025-03-03 00:00:00,onboarding_start,at-risk
USR_1472,2025-03-29 00:00:00,onboarding_complete,new
USR_1167,2025-01-26 00:00:00,onboarding_complete,active
USR_1489,2025-01-14 00:00:00,feature_usage,new
USR_1710,2025-03-13 00:00:00,feature_usage,active
USR_1192,2025-02-11 00:00:00,onboarding_complete,active
USR_1427,2025-01-24 00:00:00,onboarding_complete,at-risk
USR_1096,2025-01-23 00:00:00,onboarding_complete,active
USR_1251,2025-01-23 00:00:00,onboarding_start,new
USR_1253,2025-01-01 00:00:00,payment_success,new
USR_1033,2025-03-11 00:00:00,onboarding_start,at-risk
USR_1615,2025-01-29 00:00:00,onboarding_complete,at-risk
USR_1116,2025-03-20 00:00:00,pricing_view,active
USR_1402,2025-03-08 00:00:00,onboarding_start,active
USR_1283,2025-03-21 00:00:00,onboarding_complete,churned
USR_1602,2025-03-17 00:00:00,onboarding_start,active
USR_1404,2025-02-02 00:00:00,onboarding_complete,active
USR_1201,2025-01-18 00:00:00,feature_usage,active
USR_1445,2025-03-15 00:00:00,payment_success,active
USR_1405,2025-01-27 00:00:00,pricing_view,new
USR_1586,2025-02-15 00:00:00,onboarding_start,churned
USR_1160,2025-02-27 00:00:00,pricing_view,active
USR_1639,2025-02-07 00:00:00,onboarding_start,at-risk
USR_1201,2025-01-21 00:00:00,onboarding_complete,new
USR_1471,2025-03-24 00:00:00,onboarding_start,new
USR_1005,2025-02-11 00:00:00,onboarding_complete,active
USR_1722,2025-02-19 00:00:00,onboarding_complete,new
USR_1225,2025-02-28 00:00:00,pricing_view,new
USR_1497,2025-02-17 00:00:00,onboarding_complete,new
USR_1229,2025-03-28 00:00:00,onboarding_start,at-risk
USR_1583,2025-03-22 00:00:00,onboarding_complete,active
USR_1690,2025-02-25 00:00:00,feature_usage,active
USR_1173,2025-03-19 00:00:00,onboarding_complete,active
USR_1492,2025-02-17 00:00:00,onboarding_start,active
USR_1348,2025-03-08 00:00:00,onboarding_complete,active
USR_1159,2025-02-25 00:00:00,onboarding_start,churned
USR_1773,2025-02-08 00:00:00,onboarding_complete,at-risk
USR_1344,2025-02-11 00:00:00,feature_usage,at-risk
USR_1704,2025-02-13 00:00:00,onboarding_start,at-risk
USR_1143,2025-03-31 00:00:00,feature_usage,active
USR_1464,2025-01-16 00:00:00,payment_success,new
USR_1265,2025-02-07 00:00:00,pricing_view,active
USR_1225,2025-02-20 00:00:00,pricing_view,active
USR_1314,2025-01-13 00:00:00,onboarding_start,active
USR_1248,2025-02-26 00:00:00,onboarding_start,new
USR_1190,2025-01-09 00:00:00,onboarding_start,active
USR_1071,2025-01-03 00:00:00,onboarding_complete,new
USR_1051,2025-03-03 00:00:00,onboarding_complete,at-risk
USR_1350,2025-02-14 00:00:00,onboarding_start,at-risk
USR_1494,2025-02-26 00:00:00,onboarding_start,active
USR_1605,2025-01-10 00:00:00,onboarding_complete,active
USR_1560,2025-01-23 00:00:00,onboarding_complete,new
USR_1599,2025-03-30 00:00:00,onboarding_complete,active
USR_1267,2025-01-11 00:00:00,pricing_view,active
USR_1713,2025-03-30 00:00:00,payment_success,active
USR_1106,2025-01-09 00:00:00,payment_success,at-risk
USR_1308,2025-03-23 00:00:00,feature_usage,at-risk
USR_1411,2025-03-04 00:00:00,onboarding_start,churned
USR_1581,2025-02-16 00:00:00,feature_usage,at-risk
USR_1275,2025-02-06 00:00:00,onboarding_start,active
USR_1388,2025-03-05 00:00:00,feature_usage,churned
USR_1713,2025-02-15 00:00:00,pricing_view,active
USR_1723,2025-01-28 00:00:00,pricing_view,active
USR_1264,2025-01-09 00:00:00,pricing_view,at-risk
USR_1231,2025-02-27 00:00:00,onboarding_complete,active
USR_1402,2025-03-20 00:00:00,onboarding_start,active
USR_1554,2025-01-17 00:00:00,feature_usage,churned
USR_1043,2025-03-18 00:00:00,onboarding_complete,active
USR_1262,2025-02-15 00:00:00,feature_usage,active
USR_1393,2025-01-04 00:00:00,onboarding_start,churned
USR_1461,2025-03-02 00:00:00,pricing_view,new
USR_1487,2025-02-06 00:00:00,onboarding_complete,active
USR_1343,2025-03-06 00:00:00,onboarding_start,active
USR_1333,2025-01-18 00:00:00,feature_usage,active
USR_1740,2025-03-30 00:00:00,payment_success,churned
USR_1608,2025-03-26 00:00:00,onboarding_complete,new
USR_1009,2025-03-28 00:00:00,pricing_view,new
USR_1760,2025-02-10 00:00:00,onboarding_start,active
USR_1512,2025-01-02 00:00:00,pricing_view,active
USR_1733,2025-02-20 00:00:00,feature_usage,active
USR_1140,2025-02-17 00:00:00,onboarding_start,active
USR_1433,2025-02-14 00:00:00,pricing_view,active
USR_1438,2025-02-26 00:00:00,onboarding_start,active
USR_1581,2025-03-23 00:00:00,onboarding_start,active
USR_1516,2025-03-12 00:00:00,feature_usage,active
USR_1697,2025-02-05 00:00:00,feature_usage,active
USR_1738,2025-02-06 00:00:00,onboarding_complete,at-risk
USR_1377,2025-01-19 00:00:00,feature_usage,new
USR_1315,2025-03-09 00:00:00,onboarding_complete,churned
USR_1269,2025-02-13 00:00:00,onboarding_start,at-risk
USR_1022,2025-03-05 00:00:00,onboarding_start,active
USR_1699,2025-01-18 00:00:00,onboarding_complete,active
USR_1626,2025-02-08 00:00:00,pricing_view,active
USR_1564,2025-03-17 00:00:00,onboarding_complete,new
USR_1448,2025-01-08 00:00:00,payment_success,new
USR_1237,2025-03-14 00:00:00,onboarding_complete,churned
USR_1172,2025-03-06 00:00:00,onboarding_start,active
USR_1785,2025-01-25 00:00:00,pricing_view,at-risk
USR_1797,2025-03-21 00:00:00,onboarding_start,active
USR_1570,2025-02-20 00:00:00,onboarding_complete,active
USR_1445,2025-03-22 00:00:00,onboarding_complete,active
USR_1714,2025-01-08 00:00:00,onboarding_complete,churned
USR_1372,2025-01-24 00:00:00,payment_success,new
USR_1414,2025-01-11 00:00:00,pricing_view,at-risk
USR_1175,2025-01-13 00:00:00,feature_usage,new
USR_1552,2025-02-25 00:00:00,feature_usage,new
USR_1075,2025-03-29 00:00:00,onboarding_start,active
USR_1282,2025-02-17 00:00:00,payment_success,at-risk
USR_1054,2025-01-21 00:00:00,onboarding_start,new
USR_1224,2025-02-27 00:00:00,onboarding_start,active
USR_1770,2025-01-24 00:00:00,onboarding_complete,new
USR_1370,2025-02-12 00:00:00,onboarding_complete,new
USR_1584,2025-02-16 00:00:00,onboarding_start,at-risk
USR_1119,2025-03-29 00:00:00,feature_usage,new
USR_1033,2025-01-20 00:00:00,onboarding_complete,at-risk
USR_1521,2025-01-30 00:00:00,onboarding_start,at-risk
USR_1446,2025-03-12 00:00:00,onboarding_complete,at-risk
USR_1238,2025-02-15 00:00:00,onboarding_start,at-risk
USR_1417,2025-03-19 00:00:00,feature_usage,active
USR_1696,2025-03-20 00:00:00,onboarding_complete,new
USR_1094,2025-01-02 00:00:00,onboarding_complete,active
USR_1733,2025-01-15 00:00:00,onboarding_complete,at-risk
USR_1596,2025-01-09 00:00:00,onboarding_start,new
USR_1215,2025-02-18 00:00:00,onboarding_complete,at-risk
USR_1391,2025-03-08 00:00:00,feature_usage,new
USR_1419,2025-03-30 00:00:00,pricing_view,active
USR_1637,2025-03-21 00:00:00,pricing_view,active
USR_1169,2025-01-24 00:00:00,pricing_view,active
USR_1709,2025-01-07 00:00:00,onboarding_complete,active
USR_1132,2025-01-05 00:00:00,onboarding_complete,new
USR_1078,2025-03-31 00:00:00,onboarding_start,at-risk
USR_1023,2025-03-28 00:00:00,pricing_view,churned
USR_1149,2025-01-14 00:00:00,feature_usage,new
USR_1239,2025-01-10 00:00:00,pricing_view,active
USR_1351,2025-01-28 00:00:00,onboarding_start,at-risk
USR_1335,2025-01-26 00:00:00,onboarding_start,at-risk
USR_1257,2025-02-26 00:00:00,onboarding_start,at-risk
USR_1095,2025-01-03 00:00:00,pricing_view,at-risk
USR_1370,2025-02-18 00:00:00,onboarding_start,active
USR_1261,2025-03-03 00:00:00,pricing_view,new
USR_1267,2025-01-12 00:00:00,payment_success,at-risk
USR_1090,2025-03-29 00:00:00,onboarding_start,new
USR_1110,2025-03-21 00:00:00,pricing_view,active
USR_1213,2025-03-04 00:00:00,pricing_view,churned
USR_1794,2025-03-24 00:00:00,onboarding_start,active
USR_1485,2025-03-01 00:00:00,onboarding_complete,new
USR_1122,2025-02-05 00:00:00,onboarding_start,active
USR_1550,2025-03-11 00:00:00,onboarding_start,at-risk
USR_1329,2025-03-06 00:00:00,onboarding_start,active
USR_1578,2025-01-31 00:00:00,feature_usage,active
USR_1460,2025-02-16 00:00:00,feature_usage,active
USR_1524,2025-03-04 00:00:00,pricing_view,active
USR_1232,2025-01-03 00:00:00,pricing_view,at-risk
USR_1048,2025-02-27 00:00:00,onboarding_complete,active
USR_1193,2025-01-31 00:00:00,onboarding_start,active
USR_1200,2025-01-24 00:00:00,feature_usage,active
USR_1457,2025-02-20 00:00:00,feature_usage,active
USR_1624,2025-03-25 00:00:00,onboarding_start,churned
USR_1113,2025-02-08 00:00:00,onboarding_start,new
USR_1250,2025-01-14 00:00:00,payment_success,active
